,title,area,numberOfRooms,price,town,district
12725,Emaar Square Residence'ta 151 m2 2+1 Kapalı Mutfak Fırsatı!!!,155,2+1,9.350.000,ÜnalanÜnalan Mh,.
12726,ÜSKÜDAR ACIBADEM MAHALLESİ SATILIK FIRSAT BAHÇELİ DUBLEX!,450,7+2,7.500.000,AcıbademAcıbadem Mh,.
12727,BULGURLU DA 2+1 CADDE ÜZERİNDE DAİRE,85,2+1,1.350.000,,
12728,ÜSKÜDAR NEW ÇARŞI CADDE ÜSTÜ 3.KAT ÖN CEPHE 1390 BİN,85,2+1,1.390.000,MerkezMimar Sinan Mh,.
12729,Beylerbeyi Koruda Deniz Manzaralı Balkonlu Satılık 2+1 Daire,95,2+1,3.750.000,,
12730,Mesa Avrupa Konakları 2. kısım Satılık Lüks daire,200,4+1,15.500.000,,
12731,"ÜNALAN METRO-METROBÜS YAKINI GENÇ APT.SATILIK DAİRE 3+1,120M2.",120,3+1,2.225.000,ÜnalanÜnalan Mh,.
12732,DEVADAN MERKEZE YAKIN 2.ARA KAT İÇİ TEMİZ FERAH YATIRIMLIK 1+1,60,1+1,745.000,MerkezZeynep Kamil Mah,.
12733,"ÜSKÜDAR, BULGURLU METROSUNA YAKIN BALKONLU 3+1; 2.250.000 TL",136,3+1,2.250.000,,
12734,Pelen'den Doğancılar Parkına Yakın Ara Kat Yatırımlık Daire,110,3+1,1.575.000,DoğancılarAhmediye Mah,.
12735,Çengelköy NEFES Projemizde 2+1 3+1 4+1 Lüks Daireler,129,2+1,3.950.000,BahçelievlerBahçelievler Mh,.
12736,REMAX KONSEPT ERZURUM SİTESİNDE YENİ BİNADA 4+1 190M2 ARA KAT,190,4+1,9.500.000,,
12737,LİBADİYE'DE SATILIK 2+1 DAİRE,80,2+1,2.800.000,BulgurluCumhuriyet Mah,.
12738,KAYAHAN GAYRİMENKULDEN KONUMU ÇOK GÜZEL 2+1 DAİRE,90,2+1,2.000.000,DoğancılarAhmediye Mah,.
12739,F-L EMLAK'TAN EMAAR YAKINI LİBADİYEDE 2+1 İNŞAATTAN FIRSAT,85,2+1,1.650.000,,
12740,Anka'dan Bulgurlu Merkezde Vatandaşlığa Uygun 6+2 Dubleks Daire,260,6+2,6.200.000,,
12741,GÜNEY EMLAK CUMHURİYET MAH. 1+1 50M2 GİRİŞ KAT SIFIR DAİRE,50,1+1,965.000,BulgurluCumhuriyet Mah,.
12742,ÜSKÜDAR MERKEZDE 1+1 EN ÜST KAT KOMBİLİ DAİRE,50,1+1,850.000,MerkezZeynep Kamil Mah,.
12743,ÜSKÜDAR İCADİYE'DE 3+1 125m2 SÜPER ARA KAT SATILIK DAİRE,125,3+1,2.100.000,Bağlarbaşıİcadiye Mh,.
12744,METROYA YÜRÜME MESAFESİNDE SIFIR BİNADA ARAKAT 2+1 LÜKS ÖN CEPHE,75,2+1,2.050.000,,
12745,ÜSKÜDAR DORA EMLAKTAN İÇİ KOMPLE ULTRA LÜKS YAPILI ARAKAT FERAH,135,3+1,2.350.000,Bağlarbaşıİcadiye Mh,.
12746,Sinpaş Boğaztepe'de Satılık Bahçe Katı Havuzlu Komisyonsuz,450,5+2,23.306.000,ÇengelköyGüzeltepe Mh,.
12747,LİBADİYE CADDESİNE PARALEL KREDİYE UYGUN BAHÇELİ 1+1 SATILIK,65,1+1,870.000,BulgurluCumhuriyet Mah,.
12748,ÜSKÜDAR MERKEZ MARMARAYA 5 DK SATILIK 2+1 DAİRE,90,2+1,1.350.000,MerkezMimar Sinan Mh,.
12749,Çengelköy Site içi Boğaz manzaralı dubleks daire,270,4+1,11.700.000,ÇengelköyGüzeltepe Mh,.
12750,Ferit KUTLUAY'dan NEVBAHAR SİTS DE 2+1 SATILIK SIFIR DAİRE,110,2+1,5.750.000,MerkezMimar Sinan Mh,.
12751,SATILIK KARLIDERE CAD. 13 YILLIK YÜKSEK GİRİŞ,80,2+1,1.250.000,BulgurluCumhuriyet Mah,.
12752,Emaar Sqaure D Blok 1+1 82m2 Full Eşyalı,82,1+1,8.170.000,ÜnalanÜnalan Mh,.
12753,BÜYÜK ÇAMLICANIN TEPESİNDE 4 YILLIK BİNA,65,1+1,1.299.000,FerahKısıklı Mh,.
12754,ÇENGELKÖY GÜZELTEPE DE SIFIR BUTİK SİTE K.OTOPARKLI 100 M2 2+1,100,2+1,3.100.000,ÇengelköyGüzeltepe Mh,.
12755,FIRSATT !! ÇENGELKÖY ATA 2 SİTESİNDE___ÇIKIŞA YAKIN 144 M2 DAİRE,144,3+1,2.690.000,ÇengelköyÇengelköy Mh,.
12756,ÇENGELKÖY ENG&BAYRAMOĞLU DREAM HOUSES KONAKLARI ÇATI DUBLEKS,275,5+1,9.000.000,ÇengelköyGüzeltepe Mh,.
12757,"AKASYA ACIBADEM GÖL ETABI YATAY BLOKTA SATILIK 3,5+1 DAİRE",166,3.5+1,8.000.000,AcıbademAcıbadem Mh,.
12758,"ACIBADEM YAPRAK SOKAKTA, İÇİ KOMPLE YAPILI, 100 m2 SATILIK 2+1",100,2+1,2.500.000,AcıbademAcıbadem Mh,.
12759,"Çavuşdere Caddesinde, içi yapılı, temiz 2+1 daire, yüksek giriş",110,2+1,1.450.000,BağlarbaşıMurat Reis Mah,.
12760,ÜSKÜDAR ZEYNEPKAMİL 3+1 ARAKAT BALKONLU SATILIK DAİRE,145,3+1,1.525.000,MerkezZeynep Kamil Mah,.
12761,TUANA PRESTİJ EVLERİNDA 5.KAT 92M2 2+1 HEMEN TAPU TESLİMLİ,92,2+1,2.520.000,KandilliKüçüksu Mh,.
12762,ÇENGELKÖY TUANA PRESTİJ 133M2 3+1 HEMEN TAPU HAVUZ K.OTOPARKLI,133,3+1,3.450.000,BahçelievlerBahçelievler Mh,.
12763,METROYA 200M GENİS AİLELER İCİN İDEAL,225,5+2,4.500.000,BağlarbaşıSelami Ali Mah,.
12764,GÜRAYDAN FIRSAT ÇATI DUBLEKS DAİRE,260,6+2,2.000.000,FerahKısıklı Mh,.
12765,HALK EMLAK'TAN VALİDE-İ ATİKTE SATILIK DUBLEKS,260,4+2,3.000.000,BağlarbaşıValide-i Atik Mh,.
12766,"Tütenemlak""tan­Fıstıkağacında Sıfır Binada Otoparklı Lux Arakat",115,3+1,3.100.000,BağlarbaşıSelami Ali Mah,.
12767,ACIBADEM ERDEM ÇIKMAZINDA SATILIK DAİRE,135,3+1,5.750.000,AcıbademAcıbadem Mh,.
12768,ÜSKÜDAR SELİMİYEDE SATILIK ARAKAT 2+1 DAİRE,80,2+1,2.050.000,,
12769,ÜSKÜDAR ÇARŞI İÇİNDE SIFIR MANZARALI TERASLI DUBLEX DAİRE,180,2+2,5.250.000,MerkezAziz Mahmut Hüdayi Mh,.
12770,TURAN'DAN SELAMİAALİ MAHALLESİNDE 3+1 FUL YAPILI ARAKAT DAİRE,125,3+1,1.850.000,BağlarbaşıSelami Ali Mah,.
12771,Projeden Kredi imkanıyla BOĞAZ manzaralı 4+1 ara kat daireler,177,4+1,6.250.000,BahçelievlerBahçelievler Mh,.
12772,ÜSKÜDAR DORA EMLAKTAN YATIRIMLIK ARAKAT KONUMU GÜZEL FERAH GENİŞ,115,2.5+1,1.500.000,MerkezAziz Mahmut Hüdayi Mh,.
12773,SATILIK 5 ADET DAİRE AYNI BLOKTA HER KATTA DAİRE MEVCUT,115,2+1,2.400.000,ÇengelköyKirazlıtepe Mh,.
12774,ÜSKÜDAR SAHİLDE MUHTEŞEM MANZARALI OTOPARKLI 3+1,145,3+1,7.800.000,MerkezAziz Mahmut Hüdayi Mh,.
12775,SULTANTEPE DE YENİ BİNADA 2+1 EBEVEYN BANYOLU LÜX SATILIK DAİRE,95,2+1,2.750.000,MerkezSultantepe Mah,.
12776,ACIBADEMİN TAM KALBİNDE 3+1 FIRSATI KAÇIRILMAZ,135,3+1,5.750.000,AcıbademAcıbadem Mh,.
12777,EN UYGUN EMLAKTAN SATILIK 3+1 BAHÇE KATI DAİRE,130,3+1,1.750.000,,
12778,ÜNALAN ÇARŞIDA AİLE APARTMANI ÖZEL YAPILMIŞ KALİTELİ 2+1 YENİ,90,2+1,1.650.000,ÜnalanÜnalan Mh,.
12779,Üsküdarda Capitol AVM ye yürüme mesafesinde SIFIR TESLİM,90,2+1,2.500.000,BağlarbaşıValide-i Atik Mh,.
12780,BULGURLUDA METROYA YAKIN 2+1 BAHÇEKATI,85,2+1,930.000,,
12781,Üsküdar Ferah Aynı Binada 2 Adet 2+1 Satılık Daire £n₺@ £ml@k,185,4+2,1.900.000,,
12782,EKŞİOĞLU BURHANİYE KONAKLARINDA YATIRIM FIRSATI!,75,2+1,1.375.000,BeylerbeyiBurhaniye Mah,.
12783,ÜSKÜDAR SELİMİYE MAH. 2+1 ÇİFT CEPHE AYDINLIK 1.KAT SATILIK,80,2+1,2.070.000,,
12784,KOŞUYOLU MESA YEŞİLVADİDE 2. KAT 3 + 1 OTOPARKLI ASANSÖRLÜ,160,3+1,6.950.000,AltunizadeBarbaros Mah,.
12785,ACIBADEM CADDESİNE 1.PARALELDE 4 YILLIK BİNADA 110m2 3+1,110,3+1,4.500.000,AcıbademAcıbadem Mh,.
12786,"GOLDEN HOMES'TAN ÜSKÜDAR MERKEZDE,MANZ­ARALI,TERASLI 2+1 SATILIK",90,2+1,2.150.000,MerkezMimar Sinan Mh,.
12787,AKTAŞTAN NEW MEKAN KARŞISI 2+1 80M2 3.KAT İÇİ YENİ DAİRE,85,2+1,1.390.000,BağlarbaşıValide-i Atik Mh,.
12788,BULGURLUDA METRO 15DK ÖN CEPHE ASANSÖRLÜ LÜKS DUBLEKS DAİRE 3+1,120,3+1,2.500.000,,
12789,ÇAMLICA KONAKLARINDA 550m2/5+2 SATILIK DUBLEKS DAİRE SAHİBİNDEN,550,5+2,30.500.000,,
12790,ÜSKÜDAR BULGURLU MERKEZİ KONUMDA 3+1 SATILIK DAİRE,140,3+1,2.225.000,,
12791,KORU EVLERİNDE YAŞAM BAŞLADI 334m² ULTRA LÜKS KORU MANZARALI,215,4+1,22.500.000,,
12792,REMAX KONSEPT DAP VALİDEBAĞ KONAKLARI BAHÇE DUBLEKS 4+1 425M2,425,4+1,16.000.000,AltunizadeBarbaros Mah,.
12793,DEMİR EMLAK'DAN ÜSKÜDAR SELAMİALİDE FUL YAPILI DAİRE,125,3+1,1.850.000,BağlarbaşıSelami Ali Mah,.
12794,ÇENGELKÖY NATO YOLU'NA 50 METRE MESAFEDE 2+1 ARA KAT DAİRE.,110,2+1,2.100.000,ÇengelköyÇengelköy Mh,.
12795,GOLDEN HOMES'TAN TAM MERKEZDE MARMARAYA 3 DK SIFIR BİNA 90M2 2+1,95,2+1,3.500.000,MerkezAziz Mahmut Hüdayi Mh,.
12796,ÜSKÜDAR SULTANTEPE MAH. DE SATILIK 4+1 DUBLEKS DAİRE,140,4+1,4.250.000,MerkezSultantepe Mah,.
12797,ÜSKÜDAR BULGURLU METROYA 10 DK MESAFEDE ARAKAT 120 M2 NET DAİRE,140,3+1,1.550.000,BulgurluCumhuriyet Mah,.
12798,BULGURLU MERKEZ'DE METROYA YAKIN OTO PARKLI SIFIR DAİRE !!!,80,2+1,1.600.000,BulgurluCumhuriyet Mah,.
12799,DEVADAN SALACAKTA DENİZ MANZARALI İÇİ TEMİZ BAKIMLI 2+1 4.KAT,115,2+1,2.700.000,MerkezSalacak Mah,.
12800,Acıbadem Telekom yakını yeni binada Dubleks 3+2 SATILIK,132,3+2,5.150.000,AcıbademAcıbadem Mh,.
12801,"Satılık, Fırsat, Üsküdar, Atabek caddesi, 4+2 Dublex 260m2",260,4+2,5.250.000,BahçelievlerBahçelievler Mh,.
12802,ÜSKÜDAR SULTANTEPE 2+2 180M2 YENİBİNA ASANSR DUBLEX BOĞAZ MNZl,180,2+2,9.000.000,MerkezSultantepe Mah,.
12803,"4 + 1 Ters Dubleks, KİRACILI/YATIRIMLIK",160,3+1,2.450.000,BağlarbaşıSelami Ali Mah,.
12804,EMAAR SGUARE DE 2+1 AYRI MUTFAKLI LÜKS SATILIK REZİDANS DAİRE,154,2+1,8.200.000,ÜnalanÜnalan Mh,.
12805,ÜSKÜDAR BAĞLARBAŞI CUMHURİYET CADDESİ ÜZERİ SATILIK 2+1,95,2+1,2.150.000,Bağlarbaşıİcadiye Mh,.
12806,ÇENGELKÖY KARMENDE ARA KAT 145 m2 SATILIK 3+1 DAİRE MUSA KOÇ'tan,145,3+1,2.575.000,KandilliKüçüksu Mh,.
12807,ÜSKÜDAR MERKEZE YAKIN 7 YILLIK MARMARAY 12 DK ASANSÖRLÜ 2+1,95,2+1,1.350.000,MerkezMimar Sinan Mh,.
12808,TEK YETKİLİ..PLATINUMDAN EMAAR SQUARE'DE PANORAMİK İSTANBUL MANZ,215,3+1,37.000.000,ÜnalanÜnalan Mh,.
12809,90 MT KALİTELİ-ŞIK- BOĞAZ MANZARALI,90,1+1,1.890.000,,
12810,PROJEOFİSİNDEN KANDİLLİ ÇAMLICA ÜSKÜDAR ÇENGELKÖY MESA EVLERİ,205,4+1,15.975.000,ÇengelköyÇengelköy Mh,.
12811,ACIBADEMDE ŞAHANE KONUMDA YENİ İSKANLI ARAKAT SATILIK 2+1 DAİRE,90,2+1,2.950.000,AcıbademAcıbadem Mh,.
12812,Yusuf BEKTAŞ'tan ÇENGELKÖY de site içinde satılık 3+1 daire,135,3+1,2.450.000,ÇengelköyGüzeltepe Mh,.
12813,MORGÜL EMLAK - HAVUZBAŞI'NDA CADDE ÜZERİ KONUT VEYA OFİSE UYGUN,75,2+1,2.600.000,ÇengelköyÇengelköy Mh,.
12814,EMAAR SQUARE KÖŞE DAIRE 1+1.5 شقة ضمن مجمع صفر BERRAK DENIZ,105,1.5+1,8.500.000,ÜnalanÜnalan Mh,.
12815,Üsküdar merkeze 2 dakika 10 yıllık yeni bina kot 1,90,2+1,1.350.000,MerkezMimar Sinan Mh,.
12816,İCADİYEYİ SEVENLERE 100m2 2+1,115,2+1,1.875.000,Bağlarbaşıİcadiye Mh,.
12817,köşe başı daire,100,2+1,3.100.000,BağlarbaşıSelami Ali Mah,.
12818,SELAMİALİ MAHALLESİNDE FERAH 2+1,85,2+1,1.950.000,BağlarbaşıSelami Ali Mah,.
12819,ÇENGELKÖY BAHÇELİEVLER LANSMAN 2+1 3+1 4+1 5+2 LÜX DAİRELER,135,3+1,4.200.000,BahçelievlerBahçelievler Mh,.
12820,KOŞUYOLUNDA SİTEDE GUVENLİKLİ OTOPARKLI ARA DUBLEX DAİRE,116,2+1,4.100.000,AltunizadeBarbaros Mah,.
12821,OSA İNŞAAT ÜSKÜDAR SAHILE 15 DAKKA 2+1 80 M2 KARE SATILIK DAİRE,85,2+1,1.550.000,BağlarbaşıMurat Reis Mah,.
12822,ACIBADEM'DE GENİŞ BAHÇE KULLANIMLI SATILIK DAİRE,165,3+1,3.370.000,AcıbademAcıbadem Mh,.
12823,ÜSKÜDAR KÜÇÜKSU MAHALLESİNDE SATILIK DAİRE 5+2 250M2 DUBLEKS,270,5+2,4.350.000,KandilliKüçüksu Mh,.
12824,BARIŞ EMLAK ' TAN ÜSKÜDAR ' DA 2+1 GENÇ BİNADA SATILIK DAİRE,95,2+1,1.350.000,MerkezMimar Sinan Mh,.
12825,LALE HILLS ÇENGELKÖY'DE ELİT SİTEDE 3+1 135 M2 ULTRA LÜKS ARAKAT,135,3+1,4.200.000,BahçelievlerBahçelievler Mh,.
12826,ÜSKÜDAR'IN NEZİH SEMTİNDE SALACAK MAHALLESİNDE 3+1 95 M² DAİRE,100,3+1,4.500.000,MerkezSalacak Mah,.
12827,PROJEOFİSİNDEN İCADİYE BAĞLARBAŞI KUZGUNCUK KORU CİVARI 2+1 BOŞ,90,2+1,1.550.000,Bağlarbaşıİcadiye Mh,.
12828,Üsküdar Ferah Mah Yeni Binada 3+1 105M 3Kat Amerikan Mutfaklı,105,3+1,2.300.000,,
12829,ÜSKÜDAR MERKEZDE 3+1,100,3+1,1.400.000,MerkezSultantepe Mah,.
12830,YEŞİL EMLAK'TAN FETHİPAŞA KORUSUNUN YANINDA 5+1 DUBLEX DAİRE,220,5+1,3.250.000,MerkezSultantepe Mah,.
12831,Üsküdar Ünalan Simgekent Sitesi Satılık 2+1 Daire,75,2+1,1.150.000,ÜnalanÜnalan Mh,.
12832,Eşyalı Satılık masrafsız Daire . Oturuma hazır,87,2+1,2.225.000,,
12833,"Çengelköy/Bah çelievler'de 3+1 Balkonlu,Ebeveyn Banyolu YeniDaire",150,3+1,4.500.000,BahçelievlerBahçelievler Mh,.
12834,Amiralden Ünalan Simgekent Sitesi Satılık 3+1 Daire 135m2 Fırsat,135,3+1,1.199.999,ÜnalanÜnalan Mh,.
12835,ÜSKÜDAR ÜNALAN SATILIK 3+1 DAİRE YENİ BİNA KELEPİR KAÇIRMAYIN,110,3+1,1.450.000,ÜnalanÜnalan Mh,.
12836,FİRSAT DAİRE ANADOLU İKİ SİTESİNE KOMSU 2+1 ACİKLAMAYİ OKUYUN,95,2+1,650.000,KandilliKüçüksu Mh,.
12837,LİBADİYE SATILIK 3+1 GENİŞ BAKIMLI DAİRE,140,3+1,1.350.000,BulgurluCumhuriyet Mah,.
12838,GENİŞ AİLELER İÇİN 4+2 ÇİFT GİRİŞLİ DUBLEKS,181,4+2,4.000.000,,
12839,BURHANİYE'DE 4+1 ARA KAT BOĞAZ MANZARALI 1 ARAÇ KAPALI OTOPARKLI,157,4+1,6.000.000,BeylerbeyiBurhaniye Mah,.
12840,KOPUZDAN ÇENGELKÖY SİTEDE NİSAN SONU TESLİM DAİRELER,101,2+1,4.300.000,ÇengelköyÇengelköy Mh,.
12841,GOLDEN HOMES'TAN SALACAK'TA MARMARAYA İSKELEYE 5DK MESAFEDE 2+1,90,2+1,2.500.000,MerkezSalacak Mah,.
12842,EMSALSİZ KONUMDA KISIKLI CADDESİ ÜZERİNDE FIRSAT SATILIK 2+1,85,2+1,2.950.000,ÇamlıcaKüçük Çamlıca Mh,.
12843,CUMHURİYET'te - Libadiye caddesine E-MAR'a komşu - (2+1) - 85 M2,85,2+1,1.650.000,BulgurluCumhuriyet Mah,.
12844,D.G'DEN SATILIK MERKEZİ KONUMDA FERAH 2+1 Y.GİRİŞ DAİRE,85,2+1,1.500.000,ÜnalanÜnalan Mh,.
12845,Üsküdar acıbadem satılık daire,135,3+1,5.250.000,AcıbademAcıbadem Mh,.
12846,KOŞUYOLU'NUN YENİ YILDIZI VALİDEBAĞ KONAKLARI'NDA 4+1 DUBLEKS,214,4+1,12.750.000,AltunizadeBarbaros Mah,.
12847,SAHİBİNDEN VATANDAŞLIĞA UYGUN KISMEN DENİZ MANZARALI,130,3+1,8.000.000,MerkezSalacak Mah,.
12848,Çengelköy de boğaz manzaralı 4+1 Çatı Dubleksi (Güncel)!,165,4+1,8.500.000,ÇengelköyÇengelköy Mh,.
12849,Sinpaş Boğaztepe'de Satılık Teras Dubleks Komisyonsuz,450,5+2,21.850.000,ÇengelköyGüzeltepe Mh,.
12850,DEVADAN MERKEZE YAKIN 25 YILLIK BİNADA 4+2 190M2 BAKIMLI DUBLEX,190,4+2,4.000.000,DoğancılarAhmediye Mah,.
12851,"ÜSKÜDAR DORA EMLAK'TAN SİTE İÇİNDE,FUL BAKIMLI 4+1 SATILK DAİRE",400,4+1,4.100.000,DoğancılarAhmediye Mah,.
12852,KOPUZ'DAN ÇENGELKÖY NEFES PROJESESİNDE 3+1 LÜX DAİRELER,171,2+1,9.720.000,BahçelievlerBahçelievler Mh,.
12853,ERA EMLAK'tan YATIRIMLIK FIRSAT DAİRE KİRACI 3.750TL ÖDEMEKTEDIR,60,1+1,890.000,,
12854,"KRC YAPI, VALİDEBAĞ KORUSUNA KOMŞU YENİ SİTEDE SATILIK DUBLEKS",205,4+2,7.200.000,AltunizadeBarbaros Mah,.
12855,ANAHTAR TESLİMİ.SIFIR.YÜKSEK GİRİŞ.82 m2.METRO YAKININDA.2+1,82,2+1,1.750.000,BulgurluCumhuriyet Mah,.
12856,AKASYA ACIBADEM GÖL ETABI SATILIK 3+1 DAİRE BALKONLU BOŞ FIRSAT,165,3+1,12.725.000,AcıbademAcıbadem Mh,.
12857,ÖZGÜR'DEN KİRACILI 2+1 75 M2 YATIRIMLIK DAİRE AÇIKLAMAYA DİKKATT,75,2+1,1.020.000,DoğancılarAhmediye Mah,.
12858,METROYA ÇOK YAKIN SİTEDE EMSALSİZ DUBLEKS YÜKSEK TAVAN MASRAFSIZ,210,4+1,5.300.000,ÇamlıcaKüçük Çamlıca Mh,.
12859,ÜSKÜDAR AHMEDİYE'DE 4+2 190M2 25 YILLIK BİNADA SATILIK DUBLEKS,190,4+2,4.000.000,DoğancılarAhmediye Mah,.
12860,ÜSKÜDAR İCADİYE'DE 3+1 200m2 SÜPER DENİZ MANZARALI DUBLEKS DAİRE,200,3+1,4.600.000,Bağlarbaşıİcadiye Mh,.
12861,ÜSKÜDAR SELAMİ ALİ MAH. TERS DUBLEKS 1+1 110M² SATILIK DAİRE,110,1+1,1.350.000,BağlarbaşıSelami Ali Mah,.
12862,3K KURUMSAL Akasya Acıbadem Göl Yatay Balkonlu 2+1 Satılık Daire,113,2+1,6.750.000,AcıbademAcıbadem Mh,.
12863,EMİN HANEDAR'DAN DENİZ MANZARALI DUBLEKS DAİRE,160,4+1,1.570.000,BağlarbaşıMurat Reis Mah,.
12864,ÜSKÜDAR ZEYNEPKAMİLDE MUHTEŞEM LOKASYONDA KREDİYE UYGUN 3+1,140,3+1,1.750.000,MerkezZeynep Kamil Mah,.
12865,YEŞİL EMLAK' TAN FISTIKAĞACI'NDA 6 YILLIK BİNADA 3+1 ARAKAT LUX,125,3+1,3.100.000,BağlarbaşıSelami Ali Mah,.
12866,"Emin'den,5 Yıllık,Düz Giriş,Kombi­li,Depreme Dayanıklı 1+1",60,1+1,1.050.000,FerahKısıklı Mh,.
12867,SAHİBİNDEN SÜPER LÜKS 169 m2 daire,250,3+1,12.500.000,AcıbademAcıbadem Mh,.
12868,BUTİK BİNADA SATILIK LÜKS 1+1 1475.000,55,1+1,1.475.000,BahçelievlerBahçelievler Mh,.
12869,KELEPİR !! ÇENGELKÖYDE OTURUMA HAZIR KEYİFLİ BAHÇE DUBLEXİ,200,4+1,5.000.000,BahçelievlerBahçelievler Mh,.
12870,İLHAN ÜNLÜ'den ACIBADEM TÜRK TELEKOM ARKASI 3+1 125M2 ARAKAT,125,3+1,3.550.000,AcıbademAcıbadem Mh,.
12871,PLUS'TAN LİBADİYE CADDESİNDE 5+1 DUBLEKS FERAH DAİRE,250,5+1,4.500.000,BulgurluCumhuriyet Mah,.
12872,Çengelköy Tuana Prestij Evleri'nde Sıfır 2+1 Satılık Daire,115,2+1,2.350.000,BahçelievlerBahçelievler Mh,.
12873,BEYLERBEYİ MERKEZDE BOĞAZ MANZARALI 3 ODA 1 SALON DAİRE,130,3+1,3.990.000,,
12874,ÜSKÜDAR DOĞANCILARDA 3+1 110m2 DAİRE,130,3+1,1.500.000,DoğancılarAhmediye Mah,.
12875,"ÜSKÜDAR ÖZYILMAZ ,DAN VALİDE ATİK 2+1 SATILIK DAİRE",70,2+1,850.000,BağlarbaşıValide-i Atik Mh,.
12876,ÇENGELKÖYDE YATIRIMLIK 2 +1 /85 M2 /2.KAT /TAPUSU HAZIR,85,2+1,2.025.000,ÇengelköyÇengelköy Mh,.
12877,Beyaz&Girit Emlaktan Üsküdar Kısıklı 140 M2 net Genç Merkezi,180,3+1,2.200.000,FerahKısıklı Mh,.
12878,EMAAR SQUARE RESİDENCE 3+1 SATILIK BOŞ OTURUMA HAZIR CITIZENSHIP,180,3+1,14.000.000,ÜnalanÜnalan Mh,.
12879,"ÜSKÜDAR ÖZYILMAZ,DAN ZEYNEPKAMİL 2+1 BALKONLU SATILIK",75,2+1,950.000,MerkezZeynep Kamil Mah,.
12880,TütenEmlak'­tanİCadiye CemilMeriç Sk.taSıfırlanmış Yatırımlık,75,2+1,1.450.000,Bağlarbaşıİcadiye Mh,.
12881,KÇAMLICA'DA PROJEDEN TAPU MASRAFSIZ 4+1 DUBLEKS DAİRE,170,4+1,2.750.000,ÇamlıcaKüçük Çamlıca Mh,.
12882,Koşuyolu'nda 100.yıl sitesinde bakımlı giriş katı,80,2+1,3.650.000,AltunizadeBarbaros Mah,.
12883,ÇENGELKÖY ENG&BAYRAMOĞLU DREAM HOUSES 1 BAHÇE KULLANIMLI DUBLEKS,310,6+1,8.000.000,ÇengelköyGüzeltepe Mh,.
12884,METRONUN DİBİNDE İÇİ YENİLENMİŞ KAÇIRMAYIN BU FIRSATI,140,3+1,2.550.000,,
12885,REMAXPRO GÖKHAN'DAN FISTIKAĞACI METR0 YANINDA FIRSAT 5+2 DUBLEKS,230,5+2,4.500.000,BağlarbaşıSelami Ali Mah,.
12886,FIRSAT!!!ÇENGELKÖY BAHÇELİEVLER MAH.4+1 /180 M2 /DUBLEKS,210,4+1,4.250.000,BahçelievlerBahçelievler Mh,.
12887,Üsküdar'da Projeden Çatı Dublex 3+1 Satılık Daire,120,3+1,6.000.000,MerkezAziz Mahmut Hüdayi Mh,.
12888,Üsküdar Acıbadem Koşuyolu Gökdeniz Sitesi SATILIK 3+1,160,3+1,5.200.000,,
12889,ÇAMLICA FERAH MHde ENG&BAYRAMOĞLU İNŞAAT GÜVENCESİ İLE 5+1 DUBLX,210,5+1,3.600.000,,
12890,Üsküdar Murat Reis de 2+1 kot1 yeni bina,80,2+1,1.400.000,BağlarbaşıMurat Reis Mah,.
12891,DOSSODOSSİ ÇENGELKÖYPARK EVLERİ'NDE SATILIK 3+1 TERAS DUBLEKSİ,185,3+1,9.850.000,ÇengelköyMehmet Akif Ersoy Mah,.
12892,ÇENGELKÖY BAHÇELIEVLER MAH DE YENİ BİNADA SIFIR 160M2 4+1 DAİRE,166,3+1,5.600.000,BahçelievlerBahçelievler Mh,.
12893,ÜSKÜDAR SALACAK'TA SIFIR 4+1 DUBLEX DAİRE,160,4+1,7.500.000,MerkezSalacak Mah,.
12894,NOKTA'DAN Üsküdar Merkezde İçi Yenilenmiş Arakat 2+1 Daire,80,2+1,1.350.000,MerkezZeynep Kamil Mah,.
12895,Üsküdar Ferah mh Bahçe Kat 2+1 Satılık Daire £n₺@ £ml@k,95,2+1,950.000,,
12896,ÜSKÜDAR-PAŞ­ALİMANI'NDA 150 m2.MUHTEŞEM MANZARALI 4+1 OTOPARKLI,150,4+1,9.000.000,MerkezSalacak Mah,.
12897,ACIBADEM AKASYA KARŞISI ÇEÇEN SOKAK YATIRIMLIK FIRSAT 2+1 DAİRE,85,2+1,2.700.000,AcıbademAcıbadem Mh,.
12898,Cihangiremlaktan Üsküdar marmaraya çok yakın,160,3+1,3.000.000,DoğancılarAhmediye Mah,.
12899,GOLDEN HOMES'TAN MARMARAYA 12 DK SIFIR BİNADA 2+1 ARA KAT DAİRE,90,2+1,2.000.000,MerkezMimar Sinan Mh,.
12900,ATILIM dan..BU FIRSAT KAÇMAZ BÖLĞENİN EN GÜZEL BİNASI 10 DAİRELİ,1.900,10,Üzeri,ÇengelköyÇengelköy Mh,.
12901,Küçük Çamlıca Mah.Satılık 3+1 Balkonlu Giriş Kat Daire,110,3+1,1.800.000,ÇamlıcaKüçük Çamlıca Mh,.
12902,"DOSSO DOSSİ ÇENGELKÖY'de YÜKSEK TAVAN, GENİŞ TERASLI 3,5+1",175,3+1,8.650.000,ÇengelköyMehmet Akif Ersoy Mah,.
12903,Üsküdar Soyak sitesinde önü full açık satılık 3+1,130,3+1,3.250.000,BağlarbaşıMurat Reis Mah,.
12904,BULGURLU MERKEZ'DE METROYA YAKIN OTO PARKLI SIFIR DAİRE !!!,80,2+1,1.750.000,BulgurluCumhuriyet Mah,.
